#device_id,rssi_1,snr_1,rssi_2,snr_2,rssi_3,snr_3,spreading_factor,ts,lat,long,alt,rssi_mean,snr_mean,rssi_std,snr_std,rssi_diff12,rssi_diff13,rssi_diff23,snr_diff12,snr_diff13,snr_diff23,link_1,link_2,link_3,rssi_prod12,rssi_prod13,snr_prod12,snr_prod13,rssi_ratio12,rssi_ratio13,snr_ratio12,snr_ratio13,x,y,log_x,log_y
3,-108.8779281755556,4.2902950326458384,-111.59879319293218,3.1682025122535986,-98.10891486570247,6.347550609454948,11.0,1575455209.707055,42.477678352963544,-9.012092477755372,35.7,-107.66666666666667,4.366666666666666,6.8068592855540455,1.4011899704655801,3.0,-10.0,-13.0,2.0,-0.7000000000000002,-2.7,-105.2,-110.2,-94.5,12430.0,11000.0,13.44,26.4,0.9734513274336283,1.1,1.7142857142857144,0.8727272727272727,111.47083134269108,879.716336589868,4.722693911072537,6.780735595190716
3,-104.91946266531258,10.426153544045754,-109.29100859756227,7.117881660953604,-108.62498267041758,5.213555204982166,10.0,1575455217.741508,42.47803522956419,-9.012371071610106,34.8,-108.66666666666667,7.6000000000000005,3.214550253664318,2.5059928172283334,5.0,6.0,1.0,2.2,5.0,2.8,-95.0,-102.2,-106.0,11550.0,11655.0,78.0,50.0,0.9545454545454546,0.9459459459459459,1.2820512820512822,2.0,88.5945295236598,919.1654760255083,4.495294263693548,6.82455351911439
3,-97.89004082144521,12.417613010165946,-109.52731871494802,9.456975341578003,-113.7197361238906,4.198563344749085,8.0,1575455225.111538,42.47795276173972,-9.012299232457831,34.3,-107.0,8.466666666666667,6.557438524302,4.026578365477733,8.0,13.0,5.0,3.1999999999999993,7.999999999999999,4.8,-87.8,-99.0,-108.8,10800.0,11300.0,109.8,51.24,0.9259259259259259,0.8849557522123894,1.3555555555555554,2.9047619047619047,94.4934899707002,910.0494827086226,4.55905807731708,6.814597212698813
3,-92.58556086619984,14.652986810317115,-108.16159139878926,8.853797333370512,-107.8001229103606,8.96654659622055,8.0,1575455232.519752,42.47792898010684,-9.012219314791224,34.09,-103.33333333333333,10.6,9.865765724632496,3.831448812133603,18.0,16.0,-2.0,7.0,6.199999999999999,-0.8000000000000007,-77.0,-102.0,-99.2,10120.0,9936.0,120.0,132.0,0.8363636363636363,0.8518518518518519,1.875,1.7045454545454544,101.05580507891275,907.4206610096901,4.625519772291709,6.811707554369154
3,-114.83918443103971,-0.7752041055752247,-113.31097750731159,3.234769331278388,-109.008014685002,4.499972580887787,12.0,1575455279.443552,42.47809520174064,-9.012771079022475,30.7,-112.33333333333333,1.9333333333333333,2.081665999466133,2.6102362600602524,-1.0,-4.0,-3.0,-3.8,-5.0,-1.2000000000000002,-115.0,-110.2,-106.0,12882.0,12540.0,-2.8,-4.0,1.008849557522124,1.0363636363636364,-0.35714285714285715,-0.25,55.74854193385578,925.7948004104675,4.0386299632359535,6.831732182281875
3,-105.77449259409936,6.026636607073103,-111.71699789790462,2.6676480194783867,-110.32831278310235,1.3624336386325124,11.0,1575455288.122125,42.4779585500059,-9.012703721365911,30.7,-110.66666666666667,3.266666666666667,4.932882862316247,2.411085509336683,8.0,9.0,1.0,2.8,4.8,2.0,-99.2,-110.0,-113.0,11865.0,11970.0,17.4,5.8,0.9292035398230089,0.9210526315789473,1.9333333333333333,5.8,61.27951131880714,910.6893176520771,4.131632500416181,6.8152992715671585
3,-109.45219232453333,6.382058808933952,-106.24158244076065,7.5613690135369795,-116.86417073497473,0.7976703943688461,9.0,1575455303.580025,42.477906212443486,-9.012697622633397,30.3,-110.33333333333333,5.233333333333333,4.163331998932265,4.142865353029631,-2.0,6.0,8.0,-1.1999999999999993,6.5,7.699999999999999,-102.0,-98.8,-114.5,11663.0,12535.0,57.39999999999999,3.5,1.0186915887850467,0.9478260869565217,0.853658536585366,14.0,61.78029926996196,904.9039235026659,4.1396413183658405,6.808933255720798
3,-107.89024497949431,8.00647283376377,-108.69028172701294,7.931185908643087,-114.99696174342571,2.29338744180201,8.0,1575455311.13515,42.47828342235046,-9.013236465489122,25.4,-110.0,5.666666666666667,3.4641016151377544,3.3724372986511306,0.0,6.0,6.0,-0.7999999999999998,5.4,6.2,-100.8,-100.0,-112.2,11664.0,12312.0,57.6,12.96,1.0,0.9473684210526315,0.9,4.0,17.534054813603763,946.6007066193616,2.9196098406222912,6.8539332179780645
3,-105.6272826759696,10.257990818421677,-112.04937530746052,4.095602471688566,-117.45873527859872,2.6157487924607716,7.0,1575455318.219091,42.47813305395357,-9.013285666532562,27.1,-110.0,6.133333333333333,5.291502622129181,4.473626418615364,8.0,10.0,2.0,5.8,8.8,3.0,-93.0,-106.8,-111.8,11648.0,11856.0,57.2,24.200000000000003,0.9285714285714286,0.9122807017543859,2.1153846153846154,5.0,13.493987524157854,929.978984027389,2.6737339099276363,6.8362367034749
3,-92.62364558719287,6.223018055485691,-99.16220187103464,7.96951742328598,-109.99478837617484,2.954649565832203,12.0,1575455357.932842,42.47811145574403,-9.013110478099664,27.1,-102.33333333333333,5.966666666666666,6.8068592855540455,2.1361959960016157,3.0,13.0,10.0,0.0,3.7,3.7,-89.8,-92.8,-106.5,9700.0,10670.0,51.84,25.2,0.97,0.8818181818181818,1.0,2.0571428571428574,27.879313682942904,927.5915179445481,3.3631255493012113,6.833668941303902
3,-106.31774902817298,4.38741049806983,-111.40079489048087,2.3682760234696048,-112.29715227399771,1.7272972201007553,11.0,1575455355.505753,42.47827199408644,-9.013200896870854,27.2,-110.33333333333333,3.3333333333333335,4.618802153517006,1.4742229591663987,8.0,8.0,0.0,2.2,2.8,0.5999999999999996,-100.0,-110.2,-110.8,11865.0,11865.0,14.0,11.0,0.9292035398230089,0.9292035398230089,1.7857142857142858,2.2727272727272725,20.45471667655844,945.3374263149335,3.06594451288244,6.852599192890542
3,-101.29184145227867,10.281895203502675,-111.347149052108,6.1497996502419605,-115.03783572644303,0.6916074579265674,10.0,1575455374.590522,42.47803416604714,-9.013485564939264,27.2,-110.0,5.366666666666667,6.244997998398398,4.366157731156003,9.0,12.0,3.0,3.7,8.7,5.0,-93.5,-106.2,-114.2,11536.0,11845.0,55.1,7.6000000000000005,0.9196428571428571,0.8956521739130435,1.6379310344827587,11.875,-2.9203597672724975,919.0479148503614,-1.3661834269565194,6.824425750045988
3,-103.16147525333403,8.573115847065047,-112.63579154890937,1.7606876287437259,-115.06259284787345,5.280550201146887,8.0,1575455397.484422,42.478209754426814,-9.013300055487164,25.7,-110.33333333333333,5.1000000000000005,5.033222956847166,3.3511192160232084,10.0,6.0,-4.0,6.7,3.5,-3.2,-96.5,-113.2,-106.0,12075.0,11655.0,15.3,42.5,0.9130434782608695,0.9459459459459459,4.722222222222222,1.7,12.312460858213136,938.4574543397606,2.5887005032372,6.84530253239943
3,-96.21329266640106,9.586214318868912,-113.39322063393068,4.196766173825172,-110.50648682839126,3.249487654338835,12.0,1575455445.341175,42.47826224699336,-9.013392820217106,25.2,-107.33333333333333,5.833333333333333,7.637626158259734,2.9871948937646056,15.0,10.0,-5.0,5.699999999999999,4.3999999999999995,-1.2999999999999998,-89.8,-110.5,-104.2,11286.0,10791.0,32.199999999999996,44.16,0.868421052631579,0.908256880733945,2.6285714285714286,1.9166666666666665,4.695229091416584,944.2599826457484,1.739628822853299,6.851460003567695
3,-106.71404283276628,6.024498970367681,-109.36093075628861,-10.555441004110408,-109.74335393228598,4.0779983380312315,11.0,1575455454.394471,42.478205661296876,-9.013163486619032,25.2,-110.0,0.0,3.0,8.69712596206356,3.0,6.0,3.0,15.8,1.5999999999999996,-14.2,-101.2,-120.0,-108.8,11770.0,12091.0,-58.0,24.36,0.9727272727272728,0.9469026548672567,-0.58,1.380952380952381,23.526601419444166,938.0049997564032,3.1997583007485586,6.844820803748298
3,-104.31159132065918,11.61152512092653,-103.45131196173776,12.561179985558217,-107.40944786190018,10.109992233384597,8.0,1575455459.271309,42.47818888220404,-9.01310294855684,25.0,-105.33333333333333,11.066666666666668,1.5275252316519468,1.2055427546683408,-1.0,2.0,3.0,-1.0,1.3999999999999986,2.3999999999999986,-93.8,-91.8,-97.2,10920.0,11235.0,136.64,109.76,1.0096153846153846,0.9813084112149533,0.9180327868852459,1.1428571428571428,28.497590401082846,936.150238834013,3.384308578690448,6.842843609656387
3,-102.66077854235623,11.745651771211259,-110.49725987128045,5.589766623753767,-107.13775216791909,8.987454802189099,8.0,1575455475.855553,42.478213114016675,-9.013256801129724,25.8,-107.66666666666667,8.6,3.055050463303893,2.762245463386627,6.0,2.0,-4.0,5.300000000000001,1.3000000000000007,-4.0,-94.2,-105.5,-97.5,11655.0,11235.0,59.400000000000006,102.60000000000001,0.9459459459459459,0.9813084112149533,1.9636363636363638,1.1368421052631579,15.864225259928062,938.8288234030417,2.825194529713294,6.845697755918606
3,-103.49119274770898,7.254726392016043,-112.29207030921391,2.579250956886721,-108.87150090252129,2.582783815436716,12.0,1575455515.75809,42.478046621427964,-9.013584390988433,28.3,-107.33333333333333,4.166666666666667,6.429100507328637,2.6312227829154518,12.0,10.0,-2.0,4.7,4.4,-0.2999999999999998,-92.8,-109.5,-107.2,11200.0,11000.0,18.0,20.16,0.8928571428571429,0.9090909090909091,2.88,2.5714285714285716,-11.035307351131616,920.4247326468986,-2.487844609017096,6.825921094606182
3,-104.04235589525715,4.46932172398331,-109.11086194453222,5.444162456636382,-118.20695234218724,-8.601076667313507,12.0,1575455525.441108,42.47832787584505,-9.01341469251318,28.3,-110.66666666666667,0.3333333333333333,7.371114795831994,8.082903768654761,3.0,14.0,11.0,0.0,14.0,14.0,-100.0,-103.0,-128.0,11340.0,12495.0,25.0,-45.0,0.9722222222222222,0.8823529411764706,1.0,-0.5555555555555556,2.8992194596226195,951.5145959119577,1.3607763945469042,6.8591054306755295
3,-105.05467270288133,10.249421987174188,-115.08776805098107,3.880811300034856,-116.88013710041051,-0.29677197917702747,9.0,1575455540.835953,42.47803065966669,-9.013479210718266,29.2,-111.66666666666667,4.3999999999999995,6.110100926607786,5.302829433425141,8.0,12.0,4.0,5.6000000000000005,10.600000000000001,5.0,-95.2,-108.8,-117.8,11865.0,12285.0,41.160000000000004,-7.840000000000001,0.9292035398230089,0.8974358974358975,2.3333333333333335,-12.25,-2.398592775966044,918.6603195560085,-1.2233614565244961,6.824004383991481
3,-113.44181314165186,4.200357726858505,-107.76090334618364,9.087965524124362,-115.45605627649176,-0.32108864224005723,7.0,1575455548.80078,42.477936857482604,-9.01351781896293,28.9,-113.33333333333333,4.266666666666667,4.041451884327381,4.5003703551300465,-5.0,3.0,8.0,-4.6000000000000005,4.4,9.0,-109.8,-100.2,-117.2,12426.0,13338.0,36.96000000000001,-0.8400000000000001,1.0458715596330275,0.9743589743589743,0.47727272727272724,-21.0,-5.568848840905124,908.2914261267554,-1.882338602670564,6.812665643595535
3,-99.41401947473479,7.00704724497358,-109.19680040272453,4.244598368309083,-116.41088544208685,-7.5838454682737,12.0,1575455595.534525,42.477868884370196,-9.013476928790196,30.1,-109.33333333333333,1.5666666666666664,9.50438495292217,7.928640068342952,9.0,19.0,10.0,2.2,14.7,12.5,-92.8,-104.0,-126.5,10900.0,11900.0,36.0,-54.0,0.9174311926605505,0.8403361344537815,1.44,-0.9600000000000001,-2.2112157955227385,900.7776782811721,-1.166649617932598,6.8043680132756394
3,-102.22829431108482,4.629778876924502,-102.37456619663776,8.550812190376169,-112.86549361223219,3.4552001584717544,11.0,1575455505.120925,42.477726890209446,-9.014371166507313,32.59,-106.33333333333333,5.6000000000000005,5.773502691896257,2.1633307652783933,0.0,10.0,10.0,-3.0,1.2000000000000002,4.2,-98.0,-95.0,-109.2,10609.0,11639.0,40.0,19.0,1.0,0.911504424778761,0.625,1.3157894736842106,-75.6401574865536,885.0816437519281,-4.339121188547676,6.786809095063858
3,-93.86209739125778,10.512822244775805,-117.52966097340807,-3.1599465083043516,-118.27190265877027,-7.84396212572859,10.0,1575455513.205548,42.47762493511721,-9.01411681118676,32.7,-110.33333333333333,-0.5666666666666668,13.279056191361391,9.526979234433826,23.0,23.0,0.0,13.2,18.5,5.3,-85.0,-121.2,-126.5,11210.0,11210.0,-32.0,-85.0,0.8050847457627118,0.8050847457627118,-3.125,-1.1764705882352942,-54.7541652674841,873.8115278564203,-4.0209521208674275,6.774008466420886
3,-96.21835280526494,13.181889539563933,-107.44572740068982,9.409124045161018,-121.14891078473428,-6.970678673590112,8.0,1575455520.54345,42.477622681216104,-9.014250814994796,32.8,-107.0,5.133333333333334,12.0,10.785793124908958,12.0,24.0,12.0,3.0,20.0,17.0,-82.2,-97.2,-126.2,10165.0,11305.0,125.44000000000001,-92.16000000000001,0.8878504672897196,0.7983193277310925,1.3061224489795917,-1.777777777777778,-65.75767990154348,873.5623816278958,-4.201069345366845,6.773723625965843
3,-95.6684413847096,12.161718395021545,-112.081870804461,9.345086826258573,-118.75064376211995,-2.3297430515835504,7.0,1575455535.147158,42.47746353126464,-9.01416422039721,33.2,-108.66666666666667,6.066666666666666,10.016652800877813,8.44768212785811,9.0,20.0,11.0,3.3000000000000007,16.0,12.7,-86.5,-98.8,-122.5,10692.0,11781.0,114.99999999999999,-43.75,0.9166666666666666,0.8319327731092437,1.358695652173913,-3.5714285714285716,-58.647098973107305,855.9699459929991,-4.088445513213842,6.753402849129877
3,-96.34103022003183,5.456634821156444,-114.42526332722828,-0.0035704197072994326,-118.69401540800474,-11.941718894538484,12.0,1575455575.833583,42.477397661315976,-9.014276189589483,33.09,-111.0,-1.7333333333333334,10.583005244258363,9.209415471859945,16.0,20.0,4.0,4.8,17.8,13.0,-93.2,-114.0,-131.0,11385.0,11781.0,5.8,-69.6,0.8608695652173913,0.8319327731092437,5.8,-0.48333333333333334,-67.84127534604525,848.6886818677322,-4.231803497407134,6.744870025769825
3,-103.37696689770736,7.6997490496033665,-111.40471478042214,3.000398935238638,-116.51265273884813,-6.260661700945718,11.0,1575455584.501915,42.47735771416393,-9.014117632794589,33.09,-110.33333333333333,1.4000000000000001,8.020806277010644,6.54828221749796,9.0,16.0,7.0,4.0,12.8,8.8,-95.0,-108.0,-123.8,11322.0,12036.0,21.0,-40.6,0.918918918918919,0.864406779661017,2.3333333333333335,-1.206896551724138,-54.821630318672455,844.2729236804906,-4.022161434393823,6.73965956181236
3,-101.99300602925675,10.62458979035494,-114.74575409178587,0.5777092701908084,-118.41866597879815,-15.04555002492228,11.0,1575455592.18502,42.47736659195557,-9.01399305721824,30.7,-112.66666666666667,-1.1000000000000003,7.76745346515403,12.410882321575691,11.0,15.0,4.0,8.8,24.5,15.7,-94.0,-113.8,-133.5,11960.0,12376.0,12.0,-145.0,0.9043478260869565,0.8739495798319328,8.333333333333334,-0.6896551724137931,-44.59230029071556,845.2542747687254,-3.81973884898924,6.740819875639104
3,-100.42274392841888,11.356967523766409,-112.74325670855973,3.8750920197594128,-116.18925224157604,-7.791212940419626,8.0,1575455707.17223,42.475895461232064,-9.013819622708521,29.3,-110.33333333333333,2.6666666666666665,10.016652800877813,9.50438495292217,15.0,19.0,4.0,9.0,19.0,10.0,-87.0,-111.0,-125.0,11286.0,11682.0,36.0,-84.0,0.868421052631579,0.8389830508474576,4.0,-1.7142857142857142,-30.35099481053323,682.6354845920508,-3.4452459989688724,6.527424858308592
3,-102.01311819644285,12.312292503301128,-114.00630948629504,1.5931627915550688,-114.9942206398218,-3.6503360580145143,8.0,1575455714.775393,42.47592071332288,-9.01386959212329,29.4,-112.0,3.1666666666666665,8.660254037844387,7.837303958207397,15.0,15.0,0.0,10.600000000000001,15.3,4.7,-90.2,-115.8,-120.5,11934.0,11934.0,14.16,-41.300000000000004,0.8717948717948718,0.8717948717948718,9.833333333333334,-3.3714285714285714,-34.45415571865685,685.4268507107223,-3.568240473714199,6.531499665576959
3,-108.87495909520413,4.47884333067341,-112.90663232187985,0.18931787012198076,-120.21839262318363,-7.111769675998051,12.0,1575455755.050223,42.47566164770263,-9.01390523689076,29.4,-114.0,-0.4000000000000001,5.5677643628300215,6.089334939055331,7.0,11.0,4.0,4.2,12.0,7.8,-103.0,-114.2,-126.0,12420.0,12852.0,4.0,-35.0,0.9391304347826087,0.907563025210084,6.25,-0.7142857142857143,-37.38107045514067,656.7897370484445,-3.647564381153106,6.488885331700202
3,-103.65658343720459,7.974106052615295,-114.96530020950607,-0.1948570553801724,-114.16598487715194,2.919371584458141,10.0,1575455771.782788,42.47534048276662,-9.014143015416447,32.2,-111.33333333333333,3.4333333333333336,5.507570547286102,4.166933324800546,10.0,9.0,-1.0,8.3,4.8,-3.5,-97.2,-115.5,-111.0,12075.0,11970.0,-3.9,23.4,0.9130434782608695,0.9210526315789473,-15.6,2.6,-56.90588490192441,621.2881650217789,-4.058819018480102,6.433403273270878
3,-117.04832583240272,0.05261477381005181,-118.15906017243933,-3.4837115236649137,-114.50927165926485,0.9093567344062192,9.0,1575455779.181221,42.475361625967864,-9.014479767830878,32.3,-116.0,-0.8666666666666666,1.7320508075688772,2.75922694487665,3.0,0.0,-3.0,4.2,-1.0,-5.2,-114.8,-122.0,-113.8,13570.0,13225.0,-0.8,0.24,0.9745762711864406,1.0,-0.05,0.16666666666666669,-84.55778654974371,623.6253344873915,-4.449192013726969,6.437152005165353
3,-109.91986153499452,7.365312959574203,-113.3601589623941,2.581457264429639,-115.96883153377368,0.6384261961994704,9.0,1575455785.572157,42.47524202921016,-9.014387301939752,32.2,-113.33333333333333,3.7000000000000006,2.8867513459481287,3.6510272527057372,5.0,5.0,0.0,5.3,7.0,1.7,-102.2,-112.5,-114.2,12650.0,12650.0,19.5,6.24,0.9565217391304348,0.9565217391304348,3.12,9.75,-76.96509346839291,610.4051088905569,-4.356261206886805,6.415759765474418
3,-112.6163141388254,4.243823151279474,-114.64301239502196,2.495205029124911,-115.49751065963667,0.5134579030358647,7.0,1575455794.301485,42.47537330304071,-9.014491681319038,32.0,-115.0,2.8333333333333335,2.0,2.254624876411447,2.0,4.0,2.0,2.0,4.5,2.5,-108.0,-112.0,-116.5,12995.0,13221.0,15.0,2.5,0.9826086956521739,0.9658119658119658,1.6666666666666667,10.0,-85.53604413240159,624.9161181200332,-4.460561022316783,6.4392163655083845
3,-113.65734727779986,0.3639097875633842,-115.21307923748878,0.7468061052506637,-118.55697587036562,-1.7000237952938821,11.0,1575455842.559555,42.47530619999595,-9.014528920483267,31.8,-115.0,-0.3333333333333333,0.0,1.4742229591663987,0.0,0.0,0.0,-0.6000000000000001,2.2,2.8,-114.8,-114.2,-117.0,13225.0,13225.0,0.16000000000000003,-0.4,1.0,1.0,0.25,-0.1,-88.59388028315811,617.4985475518838,-4.495287017237124,6.427294843490066
3,-113.40001095552115,2.0370958942551245,-110.90679981219172,3.4262482835555415,-114.45719180034602,0.9818344132654218,9.0,1575455850.510588,42.47515779980352,-9.014451482734668,31.8,-113.66666666666667,2.066666666666667,1.1547005383792517,1.5044378795195676,0.0,2.0,2.0,-1.2999999999999998,1.7000000000000002,3.0,-110.8,-109.5,-114.5,12769.0,12995.0,7.700000000000001,1.1,1.0,0.9826086956521739,0.6285714285714287,4.4,-82.23519979168135,601.0943902807073,-4.421670332775662,6.400414227504075
3,-119.77745180586058,-0.24309753815356383,-119.78324793357554,-6.117963374270273,-109.62370389926404,7.177662795593808,10.0,1575455858.51254,42.475261990459735,-9.014707970217696,28.9,-115.33333333333333,0.3000000000000001,4.725815626252608,6.536818798161687,2.0,-7.0,-9.0,5.3,-7.7,-13.0,-117.5,-124.8,-102.8,13923.0,12870.0,2.9,-3.6,0.9831932773109243,1.0636363636363637,0.08620689655172414,-0.06944444444444445,-103.29627122185683,612.6116254188764,-4.647235610858139,6.419362196123367
3,-105.96084648067641,8.405983480933038,-117.8364525472268,-6.6903347338657255,-114.52879717000384,0.8110536207063818,8.0,1575455873.509302,42.475155027730445,-9.014529592099287,28.8,-114.0,0.16666666666666666,5.5677643628300215,7.505553499465135,11.0,7.0,-4.0,15.0,7.0,-8.0,-100.5,-126.5,-114.5,12852.0,12420.0,-56.25,3.75,0.907563025210084,0.9391304347826087,-1.0,15.0,-88.64902898982119,600.7879653230856,-4.495902368869464,6.399905166194533
3,-106.21187028498888,4.654592245155469,-119.02295463459443,-3.533094756183771,-115.51170546311548,-0.631762027164956,11.0,1575455912.995777,42.475384384378934,-9.01472893715603,29.0,-113.0,0.06666666666666665,7.211102550927978,4.0698075302566,14.0,10.0,-4.0,8.0,5.3,-2.7,-100.5,-122.5,-115.8,12495.0,12075.0,-15.75,-3.6,0.8823529411764706,0.9130434782608695,-1.2857142857142858,-5.625,-105.01793880862849,626.1410492471086,-4.663608313837266,6.441171474260264
3,-108.02641086867204,9.504708302140976,-119.62287001047662,-6.869613347400896,-112.14093404134402,0.3318862286905636,9.0,1575455929.751289,42.4754254291742,-9.01451579822456,25.5,-113.66666666666667,0.5666666666666664,6.110100926607787,8.600193796266066,12.0,8.0,-4.0,17.2,8.7,-8.5,-97.8,-127.0,-114.5,12733.0,12305.0,-73.6,4.6,0.8991596638655462,0.9304347826086956,-1.15,18.4,-87.51636638386609,630.6781409159728,-4.483187465807417,6.448379993721914
3,-118.18191079461563,-5.041540790250052,-118.98832094580548,-5.162836658450421,-117.47101041687692,-3.527965367193918,9.0,1575455937.157537,42.47512090662561,-9.014510098894835,25.5,-118.33333333333333,-4.466666666666666,1.1547005383792517,1.1015141094572205,0.0,-2.0,-2.0,0.20000000000000018,-1.7999999999999998,-2.0,-124.0,-124.2,-120.2,14161.0,13923.0,26.0,16.0,1.0,1.017094017094017,0.9615384615384615,1.5625,-87.04837477267014,597.0162183949285,-4.477886376766982,6.393617874644616
3,-107.99788508771366,4.5009439914904155,-119.3725382496572,-6.308026159085894,-120.3266409781879,-14.933495873748678,12.0,1575457000.429574,42.475063927549584,-9.014442462697914,28.7,-114.66666666666667,-4.833333333333333,6.6583281184793925,9.885511283354711,11.0,12.0,1.0,11.3,19.7,8.399999999999999,-101.5,-123.8,-133.2,12626.0,12733.0,-31.9,-78.1,0.9067796610169492,0.8991596638655462,-0.9482758620689655,-0.38732394366197187,-81.494533478783,590.7177513307839,-4.412732030282051,6.383029749791681
3,-104.9305021131303,10.01388991378673,-113.08212857095633,2.6692269402802853,-117.32894553950618,-0.4237998072168061,11.0,1575457008.498594,42.47516320964406,-9.0144931151028,28.8,-112.33333333333333,3.6666666666666665,6.429100507328636,5.742241142039695,10.0,12.0,2.0,7.8,11.2,3.4000000000000004,-95.0,-112.8,-118.2,12075.0,12285.0,22.0,-12.0,0.9130434782608695,0.8974358974358975,4.545454545454545,-8.333333333333334,-85.6537770598298,601.6923940539971,-4.461920605053842,6.401406940621741
3,-111.27655334469615,4.360227087420189,-114.55049525079663,2.6928638092555457,-120.5673716570798,-7.8867468990347405,7.0,1575457031.285431,42.47526660184206,-9.014496581402968,28.1,-115.66666666666667,-0.4333333333333333,3.055050463303893,6.501025560119983,2.0,6.0,4.0,2.5,12.3,9.8,-108.5,-113.0,-126.8,12995.0,13447.0,9.0,-35.1,0.9826086956521739,0.9495798319327731,2.25,-0.576923076923077,-85.93840691611055,613.1213676208724,-4.465199901446482,6.42019257574854
3,-116.07710618839756,2.5116483674429775,-113.21768466050452,4.665438302064451,-119.10967393040384,-1.7847864891121685,12.0,1575457071.009715,42.47526076178888,-9.014444495613963,28.1,-114.0,1.4333333333333333,3.0,3.68284310463171,-3.0,3.0,6.0,-2.8,4.5,7.3,-112.0,-106.2,-119.5,12654.0,13338.0,9.6,-5.0,1.027027027027027,0.9743589743589743,0.4166666666666667,-0.8,-81.66146322369876,612.475808142681,-4.414753510641149,6.419140830843216
3,-92.41979063545114,12.01578497347634,-114.82410535526515,2.412616278387652,-113.05497890693594,0.9654960085099751,10.0,1575457088.25359,42.475012093391186,-9.014042994927586,29.5,-108.33333333333333,5.433333333333334,11.547005383792516,5.519359866264686,20.0,20.0,0.0,9.3,9.8,0.5,-83.2,-112.5,-113.0,10925.0,10925.0,29.5,23.6,0.8260869565217391,0.8260869565217391,4.720000000000001,5.9,-48.692857757170025,584.9880034614272,-3.9058612156765338,6.373299317458633
3,-108.40270476209335,3.861550720020557,-118.22629076222485,-3.9300709396190343,-116.87027333076173,-3.960311650591114,12.0,1575457151.333408,42.47583780260184,-9.013909867916949,31.0,-114.66666666666667,-1.3333333333333333,4.932882862316247,4.446721638840612,9.0,8.0,-1.0,7.6,7.8,0.20000000000000018,-105.2,-121.8,-121.0,12862.0,12753.0,-14.44,-15.2,0.923728813559322,0.9316239316239316,-1.0,-0.95,-37.761339980169026,676.2618996068812,-3.657423357636786,6.518058051289814
3,-110.30160672713401,5.128257031648235,-116.87893982139045,-2.2152564259984655,-115.6269293535064,-6.296897254321729,11.0,1575457150.355383,42.47566364039235,-9.014132582117554,30.5,-114.33333333333333,-1.0,6.350852961085883,5.499090833947008,11.0,11.0,0.0,7.2,10.8,3.5999999999999996,-102.0,-120.2,-123.8,12626.0,12626.0,-11.0,-29.0,0.9067796610169492,0.9067796610169492,-2.2727272727272725,-0.8620689655172414,-56.049170762703454,657.0100089698858,-4.043913540929939,6.489220142410063
3,-102.93839631653316,9.889726720921088,-118.03037918586394,-10.507682574969659,-119.44521946856587,-5.103713263815364,9.0,1575457158.498217,42.47557353007281,-9.013219662626332,28.9,-112.0,-1.6000000000000003,10.44030650891055,10.520456263869928,19.0,17.0,-2.0,20.2,15.2,-5.0,-89.8,-129.0,-122.0,11900.0,11700.0,-102.0,-51.0,0.8403361344537815,0.8547008547008547,-1.02,-2.04,18.913795802419735,647.0492142478993,2.991412747942231,6.473966641381803
3,-105.35659056109075,9.99697286738073,-119.17841558886762,-2.7986860705717977,-116.79783004985909,-0.6481030522671504,8.0,1575457183.38554,42.47559440552881,-9.013688942320703,29.2,-114.33333333333333,2.0,6.429100507328637,6.614378277661476,12.0,10.0,-2.0,12.5,10.0,-2.5,-97.5,-122.0,-117.5,12733.0,12519.0,-28.5,-4.75,0.8991596638655462,0.9145299145299145,-3.1666666666666665,-19.0,-19.620377667533585,649.3567871543654,-3.0262797940143726,6.477521115611771
3,-117.07848943835512,-2.2152621609939427,-120.79018649929847,-2.4712126848342315,-120.46326931593562,-4.783480317941181,12.0,1575457230.321271,42.47544139384301,-9.013716790845436,30.0,-117.0,-3.233333333333333,2.0,1.9655363983740757,2.0,4.0,2.0,0.20000000000000018,3.5,3.3,-117.0,-119.2,-124.5,13455.0,13685.0,4.4,11.0,0.9829059829059829,0.9663865546218487,0.9090909090909091,0.36363636363636365,-21.90711603655842,632.4428754064313,-3.1314476062438072,6.4511698226984135
3,-118.00529128732764,-2.582213282670982,-121.21879701436085,-7.609983399887866,-118.93984720545456,-3.6240415715638283,8.0,1575457254.585558,42.475202348325915,-9.013114515421805,33.4,-118.33333333333333,-4.566666666666666,0.5773502691896257,3.043572462310259,1.0,0.0,-1.0,5.8,1.2999999999999998,-4.5,-120.2,-127.0,-121.5,14042.0,13924.0,17.6,7.700000000000001,0.9915966386554622,1.0,0.275,0.6285714285714287,27.547795243969126,606.0187839463972,3.351579708740698,6.408559736126654
3,-108.20887651223877,9.15800865403388,-118.97731775027304,-4.015810131116417,-111.88643093943332,0.9258788623200074,7.0,1575457252.191489,42.47513265744434,-9.013228131145626,33.3,-113.33333333333333,1.7999999999999998,5.686240703077327,6.039867548216599,11.0,8.0,-3.0,12.0,7.199999999999999,-4.8,-98.8,-121.8,-114.0,12626.0,12305.0,-31.159999999999997,8.2,0.9067796610169492,0.9304347826086956,-2.1578947368421053,8.2,18.218416489367375,598.3151538972021,2.9558690114574486,6.39578759314012
